 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 1.47910839e+04 -4.05051501e+01  4.59734634e-04 
 1.51356125e+04 -4.05051501e+01  4.70443229e-04 
 1.54881662e+04 -4.05051501e+01  4.81401260e-04 
 1.58489319e+04 -4.05051501e+01  4.92614536e-04 
 1.62181010e+04 -4.05051501e+01  5.04089002e-04 
 1.65958691e+04 -4.05051501e+01  5.15830743e-04 
 1.69824365e+04 -4.05051501e+01  5.27845985e-04 
 1.73780083e+04 -4.05051501e+01  5.40141097e-04 
 1.77827941e+04 -4.05051501e+01  5.52722600e-04 
 1.81970086e+04 -4.05051501e+01  5.65597163e-04 
 1.86208714e+04 -4.05051501e+01  5.78771613e-04 
 1.90546072e+04 -4.05051501e+01  5.92252936e-04 
 1.94984460e+04 -4.05051501e+01  6.06048279e-04 
 1.99526231e+04 -4.05051501e+01  6.20164957e-04 
 2.04173794e+04 -4.05051501e+01  6.34610454e-04 
 2.08929613e+04 -4.05051501e+01  6.49392431e-04 
 2.13796209e+04 -4.05051501e+01  6.64518724e-04 
 2.18776162e+04 -4.05051501e+01  6.79997353e-04 
 2.23872114e+04 -4.05051501e+01  6.95836526e-04 
 2.29086765e+04 -4.05051501e+01  7.12044641e-04 
 2.34422882e+04 -4.05051501e+01  7.28630292e-04 
 2.39883292e+04 -4.05051501e+01  7.45602271e-04 
 2.45470892e+04 -4.05051501e+01  7.62969579e-04 
 2.51188643e+04 -4.05051501e+01  7.80741424e-04 
 2.57039578e+04 -4.05051501e+01  7.98927228e-04 
 2.63026799e+04 -4.05051501e+01  8.17536633e-04 
 2.69153480e+04 -4.05051501e+01  8.36579508e-04 
 2.75422870e+04 -4.05051501e+01  8.56065948e-04 
 2.81838293e+04 -4.05051501e+01  8.76006285e-04 
 2.88403150e+04 -4.05051501e+01  8.96411093e-04 
 2.95120923e+04 -4.05051501e+01  9.17291190e-04 
 3.01995172e+04 -4.05051501e+01  9.38657646e-04 
 3.09029543e+04 -4.05051501e+01  9.60521791e-04 
 3.16227766e+04 -4.05051501e+01  9.82895218e-04 
 3.23593657e+04 -4.05051501e+01  1.00578979e-03 
 3.31131121e+04 -4.05051501e+01  1.02921764e-03 
 3.38844156e+04 -4.05051501e+01  1.05319120e-03 
 3.46736850e+04 -4.05051501e+01  1.07772318e-03 
 3.54813389e+04 -4.05051501e+01  1.10282657e-03 
 3.63078055e+04 -4.05051501e+01  1.12851470e-03 
 3.71535229e+04 -4.05051501e+01  1.15480119e-03 
 3.80189396e+04 -4.05051501e+01  1.18169996e-03 
 3.89045145e+04 -4.05051501e+01  1.20922529e-03 
 3.98107171e+04 -4.05051501e+01  1.23739177e-03 
 4.07380278e+04 -4.05051501e+01  1.26621432e-03 
 4.16869383e+04 -4.05051501e+01  1.29570824e-03 
 4.26579519e+04 -4.05051500e+01  1.32588917e-03 
 4.36515832e+04 -4.05051500e+01  1.35677309e-03 
 4.46683592e+04 -4.05051500e+01  1.38837640e-03 
 4.57088190e+04 -4.05051500e+01  1.42071584e-03 
 4.67735141e+04 -4.05051500e+01  1.45380856e-03 
 4.78630092e+04 -4.05051500e+01  1.48767211e-03 
 4.89778819e+04 -4.05051500e+01  1.52232445e-03 
 5.01187234e+04 -4.05051500e+01  1.55778394e-03 
 5.12861384e+04 -4.05051500e+01  1.59406939e-03 
 5.24807460e+04 -4.05051500e+01  1.63120003e-03 
 5.37031796e+04 -4.05051500e+01  1.66919556e-03 
 5.49540874e+04 -4.05051500e+01  1.70807612e-03 
 5.62341325e+04 -4.05051500e+01  1.74786233e-03 
 5.75439937e+04 -4.05051500e+01  1.78857527e-03 
 5.88843655e+04 -4.05051500e+01  1.83023654e-03 
 6.02559586e+04 -4.05051500e+01  1.87286823e-03 
 6.16595002e+04 -4.05051500e+01  1.91649293e-03 
 6.30957344e+04 -4.05051500e+01  1.96113378e-03 
 6.45654229e+04 -4.05051500e+01  2.00681446e-03 
 6.60693448e+04 -4.05051500e+01  2.05355917e-03 
 6.76082975e+04 -4.05051500e+01  2.10139271e-03 
 6.91830971e+04 -4.05051500e+01  2.15034043e-03 
 7.07945784e+04 -4.05051500e+01  2.20042830e-03 
 7.24435960e+04 -4.05051500e+01  2.25168286e-03 
 7.41310241e+04 -4.05051500e+01  2.30413129e-03 
 7.58577575e+04 -4.05051500e+01  2.35780140e-03 
 7.76247117e+04 -4.05051500e+01  2.41272165e-03 
 7.94328235e+04 -4.05051499e+01  2.46892115e-03 
 8.12830516e+04 -4.05051499e+01  2.52642972e-03 
 8.31763771e+04 -4.05051499e+01  2.58527782e-03 
 8.51138038e+04 -4.05051499e+01  2.64549668e-03 
 8.70963590e+04 -4.05051499e+01  2.70711821e-03 
 8.91250938e+04 -4.05051499e+01  2.77017510e-03 
 9.12010839e+04 -4.05051499e+01  2.83470076e-03 
 9.33254301e+04 -4.05051499e+01  2.90072942e-03 
 9.54992586e+04 -4.05051499e+01  2.96829609e-03 
 9.77237221e+04 -4.05051499e+01  3.03743659e-03 
 1.00000000e+05 -4.05051499e+01  3.10818757e-03 
 1.02329299e+05 -4.05051498e+01  3.18058656e-03 
 1.04712855e+05 -4.05051498e+01  3.25467194e-03 
 1.07151931e+05 -4.05051498e+01  3.33048299e-03 
 1.09647820e+05 -4.05051498e+01  3.40805990e-03 
 1.12201845e+05 -4.05051498e+01  3.48744381e-03 
 1.14815362e+05 -4.05051498e+01  3.56867681e-03 
 1.17489755e+05 -4.05051498e+01  3.65180197e-03 
 1.20226443e+05 -4.05051498e+01  3.73686337e-03 
 1.23026877e+05 -4.05051497e+01  3.82390610e-03 
 1.25892541e+05 -4.05051497e+01  3.91297631e-03 
 1.28824955e+05 -4.05051497e+01  4.00412123e-03 
 1.31825674e+05 -4.05051497e+01  4.09738920e-03 
 1.34896288e+05 -4.05051497e+01  4.19282965e-03 
 1.38038426e+05 -4.05051496e+01  4.29049320e-03 
 1.41253754e+05 -4.05051496e+01  4.39043162e-03 
 1.44543977e+05 -4.05051496e+01  4.49269791e-03 
 1.47910839e+05 -4.05051496e+01  4.59734628e-03 
 1.51356125e+05 -4.05051496e+01  4.70443223e-03 
 1.54881662e+05 -4.05051495e+01  4.81401253e-03 
 1.58489319e+05 -4.05051495e+01  4.92614529e-03 
 1.62181010e+05 -4.05051495e+01  5.04088995e-03 
 1.65958691e+05 -4.05051494e+01  5.15830735e-03 
 1.69824365e+05 -4.05051494e+01  5.27845976e-03 
 1.73780083e+05 -4.05051494e+01  5.40141088e-03 
 1.77827941e+05 -4.05051494e+01  5.52722590e-03 
 1.81970086e+05 -4.05051493e+01  5.65597152e-03 
 1.86208714e+05 -4.05051493e+01  5.78771602e-03 
 1.90546072e+05 -4.05051492e+01  5.92252924e-03 
 1.94984460e+05 -4.05051492e+01  6.06048266e-03 
 1.99526231e+05 -4.05051492e+01  6.20164943e-03 
 2.04173794e+05 -4.05051491e+01  6.34610440e-03 
 2.08929613e+05 -4.05051491e+01  6.49392415e-03 
 2.13796209e+05 -4.05051490e+01  6.64518707e-03 
 2.18776162e+05 -4.05051490e+01  6.79997335e-03 
 2.23872114e+05 -4.05051489e+01  6.95836507e-03 
 2.29086765e+05 -4.05051489e+01  7.12044620e-03 
 2.34422882e+05 -4.05051488e+01  7.28630269e-03 
 2.39883292e+05 -4.05051487e+01  7.45602247e-03 
 2.45470892e+05 -4.05051487e+01  7.62969553e-03 
 2.51188643e+05 -4.05051486e+01  7.80741396e-03 
 2.57039578e+05 -4.05051485e+01  7.98927198e-03 
 2.63026799e+05 -4.05051485e+01  8.17536601e-03 
 2.69153480e+05 -4.05051484e+01  8.36579474e-03 
 2.75422870e+05 -4.05051483e+01  8.56065911e-03 
 2.81838293e+05 -4.05051482e+01  8.76006246e-03 
 2.88403150e+05 -4.05051481e+01  8.96411051e-03 
 2.95120923e+05 -4.05051481e+01  9.17291145e-03 
 3.01995172e+05 -4.05051480e+01  9.38657598e-03 
 3.09029543e+05 -4.05051479e+01  9.60521740e-03 
 3.16227766e+05 -4.05051477e+01  9.82895163e-03 
 3.23593657e+05 -4.05051476e+01  1.00578973e-02 
 3.31131121e+05 -4.05051475e+01  1.02921758e-02 
 3.38844156e+05 -4.05051474e+01  1.05319113e-02 
 3.46736850e+05 -4.05051473e+01  1.07772310e-02 
 3.54813389e+05 -4.05051471e+01  1.10282649e-02 
 3.63078055e+05 -4.05051470e+01  1.12851462e-02 
 3.71535229e+05 -4.05051469e+01  1.15480110e-02 
 3.80189396e+05 -4.05051467e+01  1.18169987e-02 
 3.89045145e+05 -4.05051465e+01  1.20922519e-02 
 3.98107171e+05 -4.05051464e+01  1.23739166e-02 
