 frequency       ac1.vout1-ac1.vout2 ac1.vout1-ac1.vout2
 2.51767693e+01 -4.07563663e+01  8.00082493e-07 
 2.52348077e+01 -4.07563663e+01  8.01926874e-07 
 2.52929800e+01 -4.07563663e+01  8.03775506e-07 
 2.53512863e+01 -4.07563663e+01  8.05628400e-07 
 2.54097271e+01 -4.07563663e+01  8.07485565e-07 
 2.54683025e+01 -4.07563663e+01  8.09347012e-07 
 2.55270130e+01 -4.07563663e+01  8.11212749e-07 
 2.55858589e+01 -4.07563663e+01  8.13082788e-07 
 2.56448404e+01 -4.07563663e+01  8.14957137e-07 
 2.57039578e+01 -4.07563663e+01  8.16835807e-07 
 2.57632116e+01 -4.07563663e+01  8.18718808e-07 
 2.58226019e+01 -4.07563663e+01  8.20606150e-07 
 2.58821292e+01 -4.07563663e+01  8.22497843e-07 
 2.59417936e+01 -4.07563663e+01  8.24393896e-07 
 2.60015956e+01 -4.07563663e+01  8.26294320e-07 
 2.60615355e+01 -4.07563663e+01  8.28199125e-07 
 2.61216135e+01 -4.07563663e+01  8.30108322e-07 
 2.61818301e+01 -4.07563663e+01  8.32021919e-07 
 2.62421854e+01 -4.07563663e+01  8.33939927e-07 
 2.63026799e+01 -4.07563663e+01  8.35862358e-07 
 2.63633139e+01 -4.07563663e+01  8.37789219e-07 
 2.64240876e+01 -4.07563663e+01  8.39720523e-07 
 2.64850014e+01 -4.07563663e+01  8.41656279e-07 
 2.65460556e+01 -4.07563663e+01  8.43596497e-07 
 2.66072506e+01 -4.07563663e+01  8.45541187e-07 
 2.66685866e+01 -4.07563663e+01  8.47490361e-07 
 2.67300641e+01 -4.07563663e+01  8.49444028e-07 
 2.67916832e+01 -4.07563663e+01  8.51402199e-07 
 2.68534445e+01 -4.07563663e+01  8.53364884e-07 
 2.69153480e+01 -4.07563663e+01  8.55332093e-07 
 2.69773943e+01 -4.07563663e+01  8.57303837e-07 
 2.70395836e+01 -4.07563663e+01  8.59280127e-07 
 2.71019163e+01 -4.07563663e+01  8.61260972e-07 
 2.71643927e+01 -4.07563663e+01  8.63246383e-07 
 2.72270131e+01 -4.07563663e+01  8.65236372e-07 
